run,seed,episode,outcome,failure_mode,steps,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,success_shape_yaw_error_deg,final_shape_yaw_error_deg,final_peg_tilt_angle_deg,low_z_misaligned_steps,insert_band_misaligned_steps,visual_yaw_align_steps,visual_yaw_align_blocked_steps,final_servo_descent_steps,final_servo_recovery_triggers,fixture_clearance_steps,last_pre_dist_xy,last_pre_z_above_target,last_true_signed_yaw_deg,last_pred_signed_yaw_deg,last_pose_ik_target_square_yaw_error_deg,last_final_servo_phase,last_visual_yaw_reason,top_visual_yaw_reasons,temporal_gate_steps,low_visibility_brake_steps,target_hold_steps,aligned_descent_steps,blocked_down_rows,visible_prediction_rows,high_pred_rows,sign_mismatch_rows,high_error_rows,correct_high_yaw_visible_rows,correct_high_yaw_xy_gate_rows,correct_high_yaw_raw_norm_gate_rows,correct_high_yaw_inactive_rows,max_pred_abs_yaw_deg,max_truth_abs_yaw_deg,max_pred_truth_abs_error_deg,final_window_pred_abs_mean_deg,final_window_truth_abs_mean_deg,final_window_pred_truth_abs_error_mean_deg
high_yaw_action_selection,908511,11,success,success,373,0.000921,0.009568,0.000418,0.009568,2.651,2.651,0.051,0,0,133,46,68,0,0,0.000984,0.010900,2.651,-2.085,nan,square_fast_settle,aligned_descent_latch,inactive_phase:235;applied:82;aligned_descent_latch:33,0,0,5,51,46,138,8,0,0,5,0,0,0,178.593,179.982,19.555,1.899,1.573,3.473
high_yaw_action_selection,908512,12,success,success,478,0.001807,0.009924,0.001313,0.009924,9.646,9.646,0.908,0,0,213,102,116,0,0,0.001768,0.011114,9.646,2.179,nan,square_fast_settle,aligned_descent_latch,inactive_phase:262;applied:163;aligned_descent_latch:49,0,0,2,50,102,215,10,1,0,6,0,0,0,175.105,178.725,25.130,2.291,10.997,8.706
high_yaw_action_selection,908513,13,success,success,521,0.001863,0.009298,0.000064,0.009298,8.349,8.349,0.883,0,0,221,170,125,1,0,0.001832,0.011057,8.349,1.769,nan,square_fast_settle,aligned_descent_latch,applied:181;raw_norm_gate:166;inactive_phase:118,0,12,4,40,170,225,200,167,87,16,0,0,0,179.847,179.576,61.316,2.105,5.371,3.266
high_yaw_action_selection,908514,14,success,success,286,0.002094,0.009871,0.000565,0.009871,5.366,5.366,0.052,0,0,131,30,66,0,0,0.002164,0.011213,5.366,-2.506,nan,square_fast_settle,aligned_descent_latch,inactive_phase:155;applied:67;aligned_descent:32,0,0,0,64,30,131,8,0,0,5,0,0,0,171.406,173.105,23.595,1.818,3.673,5.491
high_yaw_action_selection,908515,15,success,success,306,0.001940,0.008457,0.000359,0.008457,2.375,2.375,0.046,0,0,153,59,56,0,0,0.002362,0.010186,2.375,-2.530,nan,square_fast_settle,aligned_descent_latch,inactive_phase:151;applied:108;aligned_descent:24,0,0,0,45,59,153,12,0,1,7,0,0,0,164.932,178.984,34.485,1.961,1.074,2.102
high_yaw_action_selection,908516,16,timeout,timeout_wrong_yaw_basin,1000,0.075036,0.063625,0.000482,0.004518,175.385,175.385,2.872,368,257,247,549,96,2,3,0.076115,0.063522,-175.385,172.238,nan,inactive,inactive_phase,inactive_phase:396;large_xy_low_z_brake:321;reacquire_recenter_aligned_descent_latch:62,0,2,17,39,549,284,34,2,3,21,0,0,0,174.649,179.984,47.283,15.458,26.626,13.774
high_yaw_action_selection,908517,17,success,success,857,0.000597,0.009727,0.000142,0.009727,1.651,1.651,0.061,0,0,151,122,34,2,0,0.001071,0.011169,1.651,-4.146,nan,square_fast_settle,applied,xy_gate:423;inactive_phase:196;applied:109,0,4,22,46,122,169,111,44,5,44,0,0,0,179.767,179.723,41.127,1.572,2.246,2.993
high_yaw_action_selection,908518,18,success,success,340,0.001116,0.007283,0.000177,0.000104,9.926,9.926,0.023,0,0,151,106,108,0,0,0.001194,0.006861,9.926,-1.283,nan,square_fast_settle,applied,inactive_phase:169;applied:100;aligned_descent:29,0,0,20,52,106,152,8,0,0,5,0,0,0,174.240,178.898,29.904,2.016,11.594,13.609
high_yaw_action_selection,908519,19,success,success,273,0.001388,0.009127,0.000129,0.009127,4.019,4.019,0.036,0,0,120,30,55,0,0,0.001430,0.010684,4.019,-1.916,nan,square_fast_settle,aligned_descent,inactive_phase:151;applied:69;aligned_descent_latch:30,0,0,2,51,30,122,11,0,0,8,0,0,0,171.023,176.238,27.081,1.738,2.026,3.764
reacquire_narrow_gated,906500,0,success,success,321,0.002277,0.009969,0.001477,0.009969,9.203,9.203,0.056,3,0,159,107,28,1,0,0.002294,0.011251,9.203,-1.974,nan,square_fast_settle,aligned_descent_latch,applied:122;inactive_phase:118;aligned_descent_latch:34,0,0,42,44,107,189,8,0,0,5,0,0,0,162.176,177.778,23.738,1.648,5.059,6.577
reacquire_narrow_gated,906501,1,success,success,243,0.002322,0.008778,0.000323,0.008778,0.275,0.275,0.042,0,0,135,46,63,0,0,0.002415,0.010151,-0.275,-1.890,nan,square_fast_settle,aligned_descent_latch,inactive_phase:108;applied:83;aligned_descent:41,0,0,0,52,46,135,9,0,0,6,0,0,0,168.334,178.933,27.404,1.841,0.940,1.114
reacquire_narrow_gated,906502,2,success,success,265,0.002640,0.009523,0.000208,0.009523,1.840,1.840,0.046,0,0,112,48,56,0,0,0.002900,0.011295,1.840,-3.456,nan,square_fast_settle,aligned_descent_latch,inactive_phase:146;applied:66;aligned_descent_latch:25,0,0,7,46,48,119,10,0,3,7,0,0,0,167.733,171.141,32.342,1.920,2.890,2.660
reacquire_narrow_gated,906503,3,success,success,283,0.003021,0.009649,0.000319,0.009649,6.637,6.637,0.059,0,0,170,56,54,0,0,0.003087,0.011231,6.637,-2.407,nan,square_fast_settle,aligned_descent_latch,applied:121;inactive_phase:112;aligned_descent:25,0,0,0,49,56,170,9,0,1,5,0,0,0,168.803,179.979,32.924,1.639,5.044,6.682
reacquire_narrow_gated,906504,4,success,success,666,0.000904,0.009191,0.000265,0.009191,6.141,6.141,0.027,0,0,117,60,67,0,0,0.000987,0.010666,6.141,-2.175,nan,square_fast_settle,aligned_descent_latch,inactive_phase:538;applied:73;aligned_descent_latch:28,0,0,11,44,60,128,8,0,0,5,0,0,0,173.066,179.997,28.343,1.956,3.948,5.904
reacquire_narrow_gated,906505,5,success,success,253,0.001878,0.009101,0.000190,0.009101,2.108,2.108,0.039,0,0,129,29,59,0,0,0.002009,0.010612,2.108,-2.364,nan,square_fast_settle,aligned_descent_latch,inactive_phase:124;applied:76;aligned_descent_latch:40,0,0,0,53,29,129,11,0,0,7,0,0,0,169.685,172.707,14.258,1.858,0.890,2.157
reacquire_narrow_gated,906506,6,success,success,271,0.002036,0.009789,0.000311,0.009789,2.935,2.935,0.044,0,0,146,36,59,0,0,0.002211,0.011225,2.935,-1.189,nan,square_fast_settle,aligned_descent_latch,inactive_phase:124;applied:97;aligned_descent_latch:40,0,0,1,49,36,147,9,0,0,6,0,0,0,167.418,176.452,24.963,1.836,1.075,2.911
reacquire_narrow_gated,906507,7,success,success,294,0.002543,0.009213,0.000121,0.009213,4.264,4.264,0.037,0,0,119,59,64,0,0,0.002748,0.010667,4.264,-2.394,nan,square_fast_settle,aligned_descent_latch,inactive_phase:161;applied:71;aligned_descent_latch:32,0,0,14,48,59,133,10,0,0,7,0,0,0,165.681,172.393,24.812,1.832,3.712,5.544
reacquire_narrow_gated,906508,8,success,success,421,0.001972,0.009085,0.000057,0.009085,5.991,5.991,0.069,0,0,141,43,52,0,0,0.001958,0.010769,5.991,-2.181,nan,square_fast_settle,aligned_descent_latch,inactive_phase:280;applied:90;aligned_descent_latch:34,0,0,0,51,43,141,9,0,0,5,0,0,0,174.410,179.997,25.877,1.832,4.130,5.962
reacquire_narrow_gated,906509,9,success,success,277,0.001033,0.009896,0.000104,0.009896,2.984,2.984,0.039,0,0,117,40,57,0,0,0.001215,0.011502,2.984,-1.987,nan,square_fast_settle,aligned_descent_latch,inactive_phase:156;applied:75;aligned_descent_latch:28,0,0,4,42,40,121,11,0,0,8,0,0,0,170.192,169.804,28.002,1.826,1.210,2.989
reacquire_narrow_gated,906510,10,success,success,433,0.002706,0.001442,0.000110,0.000502,9.998,9.998,0.028,0,0,187,197,251,0,0,0.002315,0.001138,9.998,-0.617,nan,square_fast_settle,target_hold_z_gate,applied:132;target_hold_z_gate:111;inactive_phase:105,0,0,140,56,197,216,9,0,0,6,0,0,0,169.557,173.773,27.472,1.550,10.980,12.503
reacquire_narrow_gated,906511,11,success,success,367,0.001902,0.009331,0.000089,0.009331,2.996,2.996,0.098,0,0,120,43,60,0,0,0.001950,0.010754,-2.996,-2.447,nan,square_fast_settle,aligned_descent_latch,inactive_phase:246;applied:65;aligned_descent_latch:31,0,0,1,56,43,121,8,0,0,4,0,0,0,172.921,175.872,26.553,1.649,1.948,0.831
reacquire_narrow_gated,906512,12,success,success,277,0.001481,0.009285,0.000095,0.009285,4.745,4.745,0.039,0,0,142,70,75,0,0,0.001604,0.010697,4.745,-2.895,nan,square_fast_settle,aligned_descent_latch,inactive_phase:122;applied:102;aligned_descent_latch:35,0,0,12,40,70,154,9,0,0,5,0,0,0,170.729,174.016,26.116,2.011,2.286,4.297
reacquire_narrow_gated,906513,13,success,success,296,0.001570,0.008609,0.000101,0.008609,4.600,4.600,0.033,0,0,134,55,63,0,0,0.001744,0.010081,4.600,-1.876,nan,square_fast_settle,aligned_descent_latch,inactive_phase:162;applied:82;aligned_descent:35,0,0,0,52,55,134,9,0,0,6,0,0,0,172.645,179.985,25.855,1.835,3.689,5.524
reacquire_narrow_gated,906514,14,timeout,timeout_never_descended_low,1000,0.003469,0.074466,0.000048,0.066466,2.683,2.683,0.829,0,0,738,683,670,2,0,0.003575,0.074211,2.683,2.196,nan,near_miss_descend,applied,applied:738;inactive_phase:109;raw_norm_gate:77,0,2,0,0,683,738,99,71,38,14,0,0,0,172.603,179.667,119.799,2.412,2.663,0.328
reacquire_narrow_gated,906515,15,success,success,347,0.002361,0.009385,0.000321,0.009385,7.862,7.862,0.065,0,0,110,44,69,0,0,0.002098,0.010129,7.862,-2.449,nan,square_fast_settle,applied,inactive_phase:220;applied:54;aligned_descent_latch:50,0,0,17,60,44,127,8,0,0,5,0,0,0,178.569,174.238,28.245,1.806,5.071,6.877
reacquire_narrow_gated,906516,16,success,success,220,0.002084,0.009429,0.000401,0.009429,2.342,2.342,0.065,0,0,136,51,61,0,0,0.001922,0.011048,2.342,-2.259,nan,square_fast_settle,aligned_descent_latch,applied:97;inactive_phase:84;aligned_descent:25,0,0,0,39,51,136,9,0,0,6,0,0,0,165.651,171.743,25.700,1.866,1.280,2.456
reacquire_narrow_gated,906517,17,timeout,timeout_wrong_yaw_basin,1000,0.104618,0.082246,0.015109,0.055759,174.680,174.680,2.553,0,0,60,222,0,2,0,0.105462,0.082612,-174.680,174.180,nan,recover_recenter,raw_norm_gate,xy_gate:335;inactive_phase:275;raw_norm_gate:168,0,11,0,0,222,60,301,98,18,56,0,0,0,179.893,179.242,72.509,162.547,159.976,7.378
reacquire_narrow_gated,906518,18,success,success,254,0.001279,0.009205,0.000271,0.009205,0.330,0.330,0.060,0,0,128,45,64,0,0,0.001322,0.010587,0.330,-1.571,nan,square_fast_settle,aligned_descent,inactive_phase:126;applied:79;aligned_descent_latch:28,0,0,0,49,45,128,8,0,0,5,0,0,0,178.871,173.748,24.479,1.785,0.831,2.616
reacquire_narrow_gated,906519,19,success,success,267,0.001957,0.009485,0.000422,0.009485,1.514,1.514,0.043,0,0,124,49,67,0,0,0.002026,0.010792,1.514,-2.411,nan,square_fast_settle,aligned_descent_latch,inactive_phase:131;applied:69;aligned_descent_latch:33,0,0,12,55,49,136,9,0,0,6,0,0,0,176.361,175.638,26.095,1.877,0.775,2.264
reacquire_narrow_gated,908500,0,success,success,237,0.001390,0.008738,0.000205,0.008738,0.837,0.837,0.043,0,0,137,52,56,0,0,0.001489,0.010212,0.837,-1.480,nan,square_fast_settle,aligned_descent_latch,inactive_phase:100;applied:83;aligned_descent:50,0,0,0,54,52,137,9,0,1,5,0,0,0,170.750,177.789,30.292,1.731,1.881,3.612
reacquire_narrow_gated,908501,1,success,success,346,0.002429,0.008842,0.000302,0.008842,5.833,5.833,0.034,0,0,174,108,76,0,0,0.002249,0.010512,5.833,-4.906,nan,square_fast_settle,applied,inactive_phase:137;applied:137;aligned_descent_latch:34,0,1,33,37,108,207,10,0,1,4,0,0,0,176.745,179.961,32.125,2.182,1.713,2.928
reacquire_narrow_gated,908502,2,success,success,307,0.001850,0.009422,0.000622,0.009422,1.903,1.903,0.040,0,0,122,38,58,0,0,0.001883,0.010924,1.903,-1.273,nan,square_fast_settle,aligned_descent,inactive_phase:185;applied:74;aligned_descent_latch:31,0,0,0,48,38,122,11,0,0,8,0,0,0,175.051,179.958,21.733,1.862,1.306,3.158
reacquire_narrow_gated,908503,3,timeout,timeout_wrong_yaw_basin,1000,0.109972,0.101973,0.023087,0.040225,175.636,175.636,5.473,0,0,56,84,0,2,0,0.111008,0.102094,-175.636,-158.530,nan,recover_recenter,raw_norm_gate,inactive_phase:429;xy_gate:358;raw_norm_gate:129,0,20,0,0,84,56,178,27,8,31,0,0,0,179.923,178.385,43.034,141.609,141.597,13.567
reacquire_narrow_gated,908504,4,success,success,358,0.001066,0.009399,0.000131,0.009399,0.583,0.583,0.070,0,0,116,56,67,0,0,0.000783,0.010669,0.583,-0.526,nan,square_fast_settle,aligned_descent_latch,inactive_phase:223;applied:57;aligned_descent_latch:49,0,0,19,59,56,135,8,0,0,5,0,0,0,176.000,175.553,25.734,1.511,0.799,2.092
reacquire_narrow_gated,908505,5,success,success,303,0.001368,0.009249,0.000101,0.009249,8.575,8.575,0.030,0,0,115,56,59,0,0,0.001336,0.010670,8.575,-0.239,nan,square_fast_settle,aligned_descent,inactive_phase:171;applied:65;aligned_descent_latch:35,0,0,16,55,56,131,10,0,1,6,0,0,0,172.020,174.550,47.905,1.530,10.966,12.401
reacquire_narrow_gated,908506,6,success,success,393,0.001710,0.009267,0.000367,0.009267,2.451,2.451,0.052,0,0,120,39,60,0,0,0.001863,0.010887,2.451,-2.119,nan,square_fast_settle,aligned_descent_latch,inactive_phase:271;applied:73;aligned_descent_latch:26,0,0,2,47,39,122,9,0,0,5,0,0,0,164.956,174.821,26.416,1.707,1.313,3.020
reacquire_narrow_gated,908507,7,success,success,297,0.001888,0.009474,0.001671,0.009474,0.299,0.299,0.045,0,0,191,59,35,1,0,0.002116,0.010913,0.299,-1.800,nan,square_fast_settle,aligned_descent_latch,applied:136;inactive_phase:105;aligned_descent:44,0,0,0,55,59,191,9,0,1,5,0,0,0,164.254,177.239,33.441,1.562,1.724,3.270
reacquire_narrow_gated,908508,8,timeout,timeout_wrong_yaw_basin,1000,0.193498,0.099187,0.020311,0.061221,175.525,175.525,8.184,0,0,108,130,0,2,0,0.194715,0.099407,-175.525,-11.920,nan,recover_recenter,xy_gate,xy_gate:419;raw_norm_gate:267;inactive_phase:184,0,22,0,0,130,108,334,73,31,40,0,0,0,179.975,177.966,78.292,125.043,125.200,21.395
reacquire_narrow_gated,908509,9,success,success,235,0.000856,0.009581,0.000272,0.009581,4.341,4.341,0.036,0,0,118,41,58,0,0,0.001027,0.011235,4.341,-1.253,nan,square_fast_settle,aligned_descent_latch,inactive_phase:112;applied:71;aligned_descent_latch:45,0,0,5,48,41,123,10,0,0,7,0,0,0,177.367,179.451,19.134,1.960,1.536,2.970
reacquire_narrow_gated,908510,10,timeout,timeout_wrong_yaw_basin,1000,0.213469,0.102445,0.009634,0.053794,176.770,176.770,3.075,0,0,61,77,0,2,0,0.214647,0.102720,-176.770,-14.394,nan,recover_recenter,xy_gate,xy_gate:556;inactive_phase:220;raw_norm_gate:147,0,16,0,0,77,61,190,154,94,20,0,0,0,179.856,179.939,56.096,123.664,135.731,20.339
reacquire_narrow_gated,908511,11,success,success,374,0.001080,0.008927,0.000418,0.008927,2.760,2.760,0.051,0,0,133,47,68,0,0,0.001019,0.010316,2.760,-2.381,nan,square_fast_settle,aligned_descent_latch,inactive_phase:235;applied:81;aligned_descent_latch:32,0,0,6,52,47,139,8,0,0,5,0,0,0,178.506,179.982,19.521,1.903,1.509,3.412
reacquire_narrow_gated,908512,12,success,success,573,0.002314,0.009784,0.000952,0.009784,9.721,9.721,0.909,0,0,308,183,211,0,0,0.002284,0.011002,9.721,1.772,nan,square_fast_settle,aligned_descent,inactive_phase:262;applied:252;aligned_descent_latch:54,0,0,2,56,183,310,10,1,0,6,0,0,0,175.107,178.725,25.056,2.305,10.793,8.488
reacquire_narrow_gated,908513,13,success,success,650,0.003289,0.008758,0.000046,0.008758,8.703,8.703,0.887,0,0,349,280,254,1,0,0.002918,0.010262,8.703,1.086,nan,square_fast_settle,aligned_descent,applied:323;raw_norm_gate:166;inactive_phase:118,0,12,5,26,280,354,200,167,87,16,0,0,0,179.870,179.576,61.316,2.113,6.258,4.145
reacquire_narrow_gated,908514,14,success,success,286,0.002081,0.009689,0.000155,0.009689,5.377,5.377,0.052,0,0,131,28,67,0,0,0.002151,0.011031,5.377,-2.511,nan,square_fast_settle,aligned_descent_latch,inactive_phase:155;applied:67;aligned_descent:36,0,0,0,64,28,131,8,0,0,5,0,0,0,171.507,173.104,23.580,1.818,3.691,5.508
reacquire_narrow_gated,908515,15,success,success,306,0.001886,0.008450,0.000351,0.008450,2.382,2.382,0.046,0,0,153,55,56,0,0,0.002312,0.010174,2.382,-2.466,nan,square_fast_settle,aligned_descent_latch,inactive_phase:151;applied:108;aligned_descent_latch:23,0,0,0,45,55,153,12,0,1,7,0,0,0,164.914,178.985,34.623,1.959,1.071,2.099
reacquire_narrow_gated,908516,16,timeout,timeout_wrong_yaw_basin,1000,0.081057,0.062562,0.000680,0.010278,175.357,175.357,2.141,362,241,270,489,104,2,3,0.082261,0.062424,-175.357,171.847,nan,inactive,inactive_phase,inactive_phase:388;large_xy_low_z_brake:319;reacquire_descent_recenter_applied:66,0,2,9,97,489,292,33,2,2,20,0,0,0,174.649,179.965,47.286,13.502,24.757,13.735
reacquire_narrow_gated,908517,17,success,success,323,0.000186,0.009134,0.000186,0.009134,1.822,1.822,0.059,0,0,153,78,60,0,0,0.000276,0.010756,1.822,-4.136,nan,square_fast_settle,applied,inactive_phase:153;applied:104;aligned_descent:28,0,0,13,49,78,162,9,0,3,6,0,0,0,170.023,176.410,32.305,1.876,1.959,2.251
reacquire_narrow_gated,908518,18,success,success,590,0.001416,0.000093,0.000100,0.000093,9.988,9.988,0.035,27,9,306,228,121,1,0,0.001430,0.001035,9.988,-0.732,nan,square_fast_settle,target_hold_z_gate,applied:220;inactive_phase:169;aligned_descent_latch:51,0,22,17,91,228,315,41,2,1,10,0,0,0,178.672,178.910,33.997,1.603,12.331,13.916
reacquire_narrow_gated,908519,19,success,success,273,0.001388,0.009127,0.000129,0.009127,4.018,4.018,0.036,0,0,120,30,55,0,0,0.001430,0.010684,4.018,-1.915,nan,square_fast_settle,aligned_descent,inactive_phase:151;applied:69;aligned_descent_latch:30,0,0,2,51,30,122,11,0,0,8,0,0,0,171.023,176.254,26.959,1.737,2.030,3.767
