episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,final_xy_bucket,min_xy_bucket,mean_action_z,mean_action_xy_norm,last_action_x,last_action_y,last_action_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,hole_half_size,peg_radius,hole_clearance
30,850030,success,True,False,False,26,150.7955304468438,0.004979982178805483,0.008261509024626634,0.004979982178805483,0.007141791216965454,aligned_<0.005,aligned_<0.005,0.003681053317940006,0.006265108356248427,-0.0025760892312973738,0.004346249625086784,0.0041960300877690315,0.8147360230032124,0.00021521194184176746,2,0.6801893838542602,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.0272207710285762,0.012312971063032004,0.014907799965544198
31,850031,collision,False,True,False,6,-293.74860433451096,0.027377381965345268,0.048435967642025846,0.027377381965345268,0.048435967642025846,off_0.015_0.030,off_0.015_0.030,0.0024532807680467763,0.006722883304997578,-0.004997318144887686,-0.004536333493888378,0.0005430686287581921,0.8075063412596352,0.00017548094787321605,2,0.5925651130509242,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.026025363727106048,0.011515743996053906,0.014509619731052142
32,850032,collision,False,True,False,7,-293.03835990825564,0.043869234217458135,0.04929997888900883,0.043869234217458135,0.04929997888900883,far_>=0.030,far_>=0.030,0.004556775625262942,0.005796507596866581,-0.0049990033730864525,-0.0048062801361083984,0.0045079430565238,0.9197411926506681,0.0001294168527613011,2,0.6522890955879557,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.027210739813163597,0.011945988641063807,0.01526475117209979
33,850033,success,True,False,False,26,157.95155857954862,0.003317592482332726,0.007867746231387418,0.003317592482332726,0.006503072718251901,aligned_<0.005,aligned_<0.005,0.0038676360586228278,0.00612900611873401,-0.0014641075395047665,0.004781445488333702,0.004384205676615238,0.8351572963064072,5.774991090309481e-05,2,0.6516088227598449,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.02857938113460757,0.011908828583977434,0.016670552550630137
34,850034,collision,False,True,False,7,-294.8206134602156,0.04378609355100259,0.04922734481948643,0.04378609355100259,0.04922734481948643,far_>=0.030,far_>=0.030,0.004435439594089985,0.005210672449944817,-0.004790056962519884,0.0019915462471544743,0.004701427184045315,0.8853253740450571,9.111880959082547e-05,2,0.6718730624434892,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.02798956549863714,0.012017552135102895,0.015972013363534245
35,850035,success,True,False,False,20,137.112897576586,0.003887709693846319,0.007606463502227934,0.003887709693846319,0.005106444429970658,aligned_<0.005,aligned_<0.005,0.0017241989262402058,0.005329055058466233,-0.0018812315538525581,0.004061814397573471,0.0044234516099095345,0.8245689201943267,0.0001237377037396848,2,0.6806325168608045,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.028183990506453458,0.011576400633151365,0.016607589873302093
36,850036,success,True,False,False,14,121.27050495768744,0.003063814269487061,0.005991215923974225,0.003063814269487061,0.005991215923974225,aligned_<0.005,aligned_<0.005,0.001526264357380569,0.005529383590083225,-0.003917511086910963,-0.0034559201449155807,0.002953009679913521,1.056160960793521,4.248214348047516e-05,2,0.6103018336787709,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.027157703743470107,0.012442307262218693,0.014715396481251414
37,850037,collision,False,True,False,6,-297.384397290478,0.020545618810861453,0.04647704089711935,0.01983570320808127,0.04647704089711935,off_0.015_0.030,off_0.015_0.030,0.0023461158076922097,0.005984408560456666,0.004999454133212566,0.003787432797253132,0.004967995919287205,0.9575451475695361,0.00020433704205700964,2,0.6947258190576472,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02597251922190086,0.011886486350529465,0.014086032871371394
38,850038,collision,False,True,False,10,-287.34134918138324,0.024193985588925885,0.045862702081004514,0.014948468916857947,0.045862702081004514,off_0.015_0.030,near_0.005_0.015,0.0021646729204803706,0.006391927151821582,0.0048560164868831635,0.0049828821793198586,7.554329931735992e-05,1.0701501597256418,0.00016592256925603916,2,0.674200857349733,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.027853610235304187,0.011559302779469195,0.016294307455834992
39,850039,collision,False,True,False,6,-295.72777357469533,0.059858633196515375,0.04809241736840031,0.059858633196515375,0.04809241736840031,far_>=0.030,far_>=0.030,0.002560757721463839,0.005787739249619024,-0.004999727942049503,-0.004988215398043394,0.003967585042119026,0.8443859175664832,8.600713275164357e-05,2,0.5844072754258322,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.028787748779705705,0.011690422726203506,0.0170973260535022
