episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
72,150072,collision,False,True,False,7,-302.763033789847,0.07298059982329472,0.04888616271337931,0.8717712805110482,0.0006663661153314543,2,0.6084157859213788,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.712543191942346,1.400472520226063,1.6329811605635005,0.9350100632257646
73,150073,success,True,False,False,56,170.197476347771,0.004983053189203732,0.007895565935276183,0.815649622653996,0.0007528202634045217,2,0.6327054568548187,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7165112683071404,1.4248540072082516,1.1055299947107133,0.8840985453176925
74,150074,success,True,False,False,27,149.0185682875441,0.004231869095376279,0.007939950194114198,0.8133159069669876,0.000563664311221758,2,0.5639208277499689,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.698454108160267,1.3586934642185935,1.409268686259902,0.9977549336525079
75,150075,success,True,False,False,31,155.02236937299065,0.00458460353190373,0.007933796626982126,0.8040259223006706,0.000595036789032165,2,0.6044261512531383,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7225518527936097,1.4001906404417999,1.483927761504936,1.0802094843628933
76,150076,success,True,False,False,24,154.6713438371491,0.0036639450127902424,0.008052476541911102,0.8598435494142356,0.0006032658143520594,2,0.5583086810584316,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7289284007456478,1.576478477695775,1.609694022418288,1.2169002905632926
77,150077,success,True,False,False,30,166.2760480526705,0.0045722261623350425,0.007962512513237985,0.8326756155643581,0.0006653767722323543,2,0.5966990516499509,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6359474819539157,1.384253630972088,1.451515928649822,1.0957624979566032
78,150078,collision,False,True,False,6,-296.0208445362351,0.047415949696002144,0.04810556990904791,0.8519381684357722,0.0007695410519750495,2,0.5507335701362492,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5687524927026468,1.0918892578522528,1.3922318038721262,0.5696463433597567
79,150079,success,True,False,False,36,179.88172304120803,0.0049370095902240944,0.007751717674914338,0.815408681099882,0.0007351864241160185,2,0.6811919499219716,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7259907636275293,1.482188574294087,1.380075605362967,1.1042940745033314
80,150080,success,True,False,False,29,157.49653619054334,0.00023205178905655758,0.007997342190281143,0.8913474204282266,0.0005871630337223763,2,0.5731263942423199,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7269655589819648,1.5885790703659297,1.531170908642193,1.185345972606533
81,150081,success,True,False,False,33,158.96885117761738,0.004754358231679249,0.007958088565187427,0.8596120352590866,0.0005764421233416464,2,0.6878376979420805,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7199203829059966,1.5479889688080999,1.408800222883658,1.1674264413389202
82,150082,collision,False,True,False,7,-293.43333617994074,0.05648905162762086,0.04896150427741042,0.8276333561517377,0.0007712601209752411,2,0.5632633328265385,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.633601529814101,1.458142804068982,1.5253748963301896,0.8514441845425977
