episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
28,150028,collision,False,True,False,150,8.852543477547272,0.038174462258640116,0.07797155980838111,0.8344207987566655,0.0007623234589649151,2,0.5952429662454816,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7320059786586541,1.5833941954101103,1.4759500925001245,1.2097929188477605
29,150029,collision,False,True,False,123,-61.83096537132823,0.038937296799631226,0.07348087238554957,0.8888711699906113,0.0006282743493510997,2,0.6570363196078896,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.732037917919894,1.712918986202873,1.4142239058575425,1.224474515834958
30,150030,success,True,False,False,16,132.0583213016859,0.004204962969318408,0.007953141448613255,0.8008462591578512,0.0005893325784184656,2,0.6547596611546785,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5692218814049577,1.2932973558504386,1.2886666915289493,0.8759755550129896
31,150031,collision,False,True,False,6,-293.2363673631213,0.04784477389348958,0.04867495358714036,0.8418553934250136,0.0006814697569812798,2,0.6936479038624606,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.606344337278159,1.3213215513435927,1.412971650489493,0.7319023297847128
32,150032,collision,False,True,False,6,-293.4334340619734,0.04489604911642191,0.04866166312520592,0.8369727894876554,0.0006851935129514938,2,0.6563198562773661,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.312877517892303,1.0971647528633899,1.2469213671047938,0.7135621616639578
33,150033,success,True,False,False,27,151.10345022775238,0.004613676693809162,0.007981993593730419,0.8788553772403737,0.0005647754848748191,2,0.614902141805039,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7247817181725262,1.618781228002949,1.5048588057838745,1.1704939103617997
34,150034,collision,False,True,False,6,-296.62615445023806,0.062077138411831656,0.049441592627553876,0.813871811384716,0.0006298539847972674,2,0.5782788353056909,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.3562667781369229,0.9258571206239572,1.2246404731629992,0.5694059518928684
35,150035,success,True,False,False,25,150.28958450139763,0.0037222889212238136,0.007990205324845512,0.8221558830160616,0.0006441465854324519,2,0.5891019264114299,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7310846959407165,1.6179192141208847,1.5901502810757357,1.1730599749270751
36,150036,success,True,False,False,25,153.54479959294702,0.004283422372615538,0.00828215345611949,0.8960997275995525,0.00071874924630287,2,0.5646759424740913,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.726911760274153,1.6238061701212354,1.6172367579444054,1.24082553600187
37,150037,success,True,False,False,27,154.3355258227839,0.004280818872506265,0.008115473199724166,0.8709282206217415,0.0007002320943860462,2,0.6513294551180802,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7155110583748698,1.6095397153137136,1.512909477074064,1.2230743084898634
