episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
174,150174,success,True,False,False,71,247.30296175142098,0.004903437665855226,0.007743881386439999,0.9073078768781626,8.278960274372e-05,2,0.6854641785932777,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,1.6946756559882463,1.4352331106706322,1.2908833469740602,1.131602027533369
175,150175,success,True,False,False,19,155.27638629818549,0.0046095926881774465,0.008299389947029057,1.1944212079423113,0.0006890183205876503,1,0.6221190838409062,high_>1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|high_>=0.00055,1.722493462325209,1.7320507688545248,1.5981611895054253,1.4794324345074201
176,150176,success,True,False,False,28,172.37429241622533,0.0029799422135031273,0.00801924761713202,1.1223985801644614,0.0007645157372506649,1,0.7223180247179107,high_>1.10,high_>=0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|high_>=0.00055,1.716701120839482,1.7320507688545248,1.3965008679700557,1.382456962480629
177,150177,collision,False,True,False,6,-293.66239524433973,0.05037660564821317,0.048418902482264436,0.9572931148644835,0.0006077663154990602,2,0.6016879719547251,mid_0.90_1.10,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|high_>=0.00055,1.4632432632121335,1.2525537984902784,1.4360811366584494,0.7741788352511548
178,150178,success,True,False,False,40,194.55726049747244,0.0048336018151703035,0.00782185504420807,0.8768416591681217,0.00024901236633124714,0,0.7612339334968476,low_<0.90,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|low_<0.90|low_<0.00025,1.7195110235492526,1.5267456703669644,1.2622114235214543,1.081030759598241
179,150179,success,True,False,False,53,208.53021981793884,0.004930001159618675,0.007815066144981508,0.8282274391389001,0.00015662242393322422,2,0.8592751832554445,low_<0.90,low_<0.00025,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|low_<0.00025,1.575526752635895,1.2975958317444045,1.2913534757196687,1.0257890651686652
180,150180,success,True,False,False,22,157.30327465250298,0.004831806485353059,0.007846165916061243,0.9327223733894994,7.783451782178013e-05,0,0.583028220121893,mid_0.90_1.10,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|low_<0.00025,1.6030971701146777,1.4229088400488585,1.2773515866656906,1.0695243471133182
181,150181,success,True,False,False,8,136.7844865122759,0.004437105094823029,0.00458778354971523,0.9253910474483382,0.0003940890700904257,0,0.8041944252508414,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.5537159416297004,1.423867523688442,1.346878795401116,1.1563890439447504
182,150182,success,True,False,False,28,174.2553380500968,0.004959375446427057,0.0077754901259963205,1.0080698174757852,5.043089395110841e-05,0,0.7371064269967372,mid_0.90_1.10,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.730965793162758,1.7236364054426678,1.1916931732740141,1.1545109376017308
183,150183,success,True,False,False,33,182.63257809050404,0.004977999254477267,0.007790110524361182,0.9665689636516143,0.0001892631247606886,0,0.7483885298601091,mid_0.90_1.10,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.6265804938998893,1.4782673364740713,1.1815383708407468,1.0965010281691758
184,150184,success,True,False,False,30,160.11486145212936,0.004895736727414081,0.007835601123018066,0.9218299929185305,0.00025961249978917114,2,0.8395034588213319,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.7025067636273066,1.606294299567181,1.2178885987207513,1.0455675790914778
185,150185,success,True,False,False,17,141.29789010273032,0.0035037032258864575,0.009515730345439288,1.1158076981224554,0.00016061340178323552,2,0.783191197120406,high_>1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|high_>1.10|low_<0.00025,1.7024476783193656,1.7320507688545248,1.5468317036389168,1.3536583387083752
186,150186,success,True,False,False,20,147.0778666747015,0.0038660780319081274,0.007931694357562469,1.0085630466326896,0.00029323724805944566,2,0.9274574691622564,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.7244278990349993,1.7320507688545248,1.5633454841074286,1.4064778299041643
187,150187,success,True,False,False,11,142.15525359685327,0.0036095149368852763,0.00808764037153853,1.1170908594676718,0.00048091939780222026,0,0.7644314787201355,high_>1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,1.5921113084326053,1.6729237079525048,1.2328581563488918,1.276108318208655
188,150188,success,True,False,False,41,187.5013010833274,0.004858055443000616,0.007933464317105177,0.9305386659674324,0.00014075376863549556,2,0.8177668176190944,mid_0.90_1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.6791606120253602,1.5815195153383408,1.3104925299920782,1.168196417936399
189,150189,success,True,False,False,22,150.94377256545175,0.0038377732813935097,0.00791550360968718,0.8366095658098566,0.0005648877558127053,2,0.9664191031577755,low_<0.90,high_>=0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|high_>=0.00055,1.7219479357053238,1.5441660390975573,1.5826961698031135,1.2424809046887995
