episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,final_xy_bucket,min_xy_bucket,mean_action_z,mean_action_xy_norm,last_action_x,last_action_y,last_action_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,hole_half_size,peg_radius,hole_clearance
125,820125,success,True,False,False,22,152.18395513048793,0.002652234686380193,0.008597552843109146,0.002652234686380193,0.007020383346892589,aligned_<0.005,aligned_<0.005,0.003093589848669415,0.006471246981156834,0.0029532453045248985,0.004689302295446396,0.004841792397201061,0.8559639477991556,0.0007286807127006882,1,0.8956908993215784,low_<0.90,high_>=0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|low_<0.90|high_>=0.00055,0.02800626976818825,0.012414642634613653,0.015591627133574596
126,820126,success,True,False,False,16,148.91085254958506,0.0046671203687991165,0.007494995100574053,0.0046671203687991165,0.007129873309529966,aligned_<0.005,aligned_<0.005,0.0025696783704916015,0.005542725428580128,0.0024195541627705097,0.001378317829221487,0.0031029218807816505,1.0156660020494228,0.0005826378282763103,0,0.7435870749598962,mid_0.90_1.10,high_>=0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,0.028311632645049406,0.011824779388993277,0.01648685325605613
127,820127,success,True,False,False,12,147.4320761316266,0.0026832243109464284,0.007464010175627256,0.00225171477164396,0.007464010175627256,aligned_<0.005,aligned_<0.005,0.0018378118596350153,0.00597629288550499,-0.003924371674656868,0.004626307636499405,0.004618643783032894,1.1304877583870445,0.0005142467327807435,0,0.934496495916017,high_>1.10,mid_0.00025_0.00055,delay_0,high_>=0.85,delay_0|high_>=0.85|high_>1.10|mid_0.00025_0.00055,0.02633897922607501,0.012471217403935114,0.013867761822139897
128,820128,success,True,False,False,22,141.74747881370124,0.004712808741749137,0.007910168890152947,0.002299639034793309,0.0060527346449880115,aligned_<0.005,aligned_<0.005,0.0028309532525864515,0.005677015058975346,0.004949192516505718,0.00042643677443265915,0.004898786544799805,0.8072990643527433,8.780064015522894e-05,2,0.6628937250432441,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.026732366593175155,0.011924932420027136,0.01480743417314802
129,820129,success,True,False,False,15,137.57519963557385,0.004249400366915308,0.008532165546072612,0.004249400366915308,0.0067984476984238595,aligned_<0.005,aligned_<0.005,0.0017177552450448274,0.00573157529107497,-0.004343721549957991,0.004125453531742096,0.00421834085136652,1.0957857258202248,0.0006184853729395847,1,0.6196780207175446,mid_0.90_1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|high_>=0.00055,0.02870684756913818,0.012131183164538062,0.01657566440460012
130,820130,collision,False,True,False,6,-290.89412153490235,0.03159647964055621,0.04940730146306804,0.03159647964055621,0.04940730146306804,far_>=0.030,far_>=0.030,0.0026546784987052283,0.006326863499857799,-0.0049971044063568115,-0.004918928258121014,0.0034174518659710884,1.094649765829433,0.00016461138722167058,2,0.7179053741975912,mid_0.90_1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,0.027611714705848955,0.012432683636628142,0.015179031069220812
131,820131,success,True,False,False,24,159.1062790141617,0.00459523974147405,0.00791878809971902,0.00459523974147405,0.007864871925297723,aligned_<0.005,aligned_<0.005,0.003185865692406272,0.006120651300304248,0.002646972890943289,0.0032358821481466293,0.0042519234120845795,1.059850625563173,0.0003441016206139116,1,0.692663933757026,mid_0.90_1.10,mid_0.00025_0.00055,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,0.026015478453043236,0.011934748769579747,0.014080729683463489
132,820132,collision,False,True,False,7,-288.2308296923218,0.02423496527885683,0.04925987708575952,0.02423496527885683,0.04925987708575952,off_0.015_0.030,off_0.015_0.030,0.002767059486359358,0.006024408834334207,-0.0049997782334685326,-0.004670344293117523,0.0037934603169560432,0.8646669629440077,0.0005942047044130704,1,0.969979714132607,low_<0.90,high_>=0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|low_<0.90|high_>=0.00055,0.026252015621738567,0.012207023730723817,0.01404499189101475
133,820133,success,True,False,False,15,144.73888864384278,0.0033315693756481054,0.00956742645099562,0.002549228566235354,0.004336096518088528,aligned_<0.005,aligned_<0.005,0.00034074736759066583,0.005832951999252001,0.004175115376710892,-0.004154249094426632,0.003770524635910988,1.1280227821133073,0.0002738713409282493,0,0.7140190984516783,high_>1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,0.025258069390815402,0.012162182968802372,0.01309588642201303
134,820134,collision,False,True,False,7,-289.1248005760388,0.03445045077462671,0.049313035059302845,0.03445045077462671,0.049313035059302845,far_>=0.030,far_>=0.030,0.004124890081584454,0.005760961222037959,-0.004999147728085518,-0.004117522854357958,0.004506886005401611,0.8987514417542822,0.00011785906369928014,2,0.9727791088992026,low_<0.90,low_<0.00025,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|low_<0.00025,0.026479792703933046,0.01162762205140382,0.014852170652529226
135,820135,collision,False,True,False,6,-294.6807800528227,0.05686908366872247,0.049184356930728645,0.05686908366872247,0.049184356930728645,far_>=0.030,far_>=0.030,0.003940929736321171,0.0052598566644565985,-0.004997685085982084,0.0017664320766925812,0.0049025435000658035,0.8723210368776897,0.00019931149405633778,2,0.5648396830230774,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.025630339642605502,0.012445166541065452,0.01318517310154005
136,820136,success,True,False,False,15,140.7542791831891,0.002462038148654627,0.0046585792544739935,0.0016936033967826353,0.0046585792544739935,aligned_<0.005,aligned_<0.005,0.000941676910345753,0.005560952604982462,-0.0036599214654415846,0.0019171321764588356,0.0016992860473692417,1.1116739570653211,6.994598472025375e-05,0,0.7190928794061147,high_>1.10,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|low_<0.00025,0.0272078206214592,0.011628120165121504,0.015579700456337697
137,820137,collision,False,True,False,142,-87.46354832078697,0.021066108946640336,0.07955504895935461,0.0014340869056328823,0.006604377233286107,off_0.015_0.030,aligned_<0.005,-0.0002722284874655831,0.005321288774610684,-0.004995403811335564,0.004999999888241291,-0.0049997055903077126,0.9316110573610509,0.000690555899801431,0,0.6930316588638782,mid_0.90_1.10,high_>=0.00055,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|high_>=0.00055,0.028237274986568604,0.012243352509592291,0.015993922476976313
138,820138,success,True,False,False,38,169.70396892635864,0.004535271241898131,0.008223493931350023,0.004535271241898131,0.007187728268244986,aligned_<0.005,aligned_<0.005,0.0030230688494875244,0.005590086508036548,0.004386624321341515,-0.0019537340849637985,0.002720631193369627,1.1023722160500886,0.0002640193418620669,2,0.6890762814108509,high_>1.10,mid_0.00025_0.00055,delay_2,low_<0.70,delay_2|low_<0.70|high_>1.10|mid_0.00025_0.00055,0.027618988855787223,0.01219594573770344,0.015423043118083783
139,820139,success,True,False,False,14,128.24210684446481,0.004798405651054633,0.007619447569336524,0.004219066103043319,0.005356193728495828,aligned_<0.005,aligned_<0.005,2.7404499373265675e-06,0.005760719376194612,-0.004378259181976318,0.0031311940401792526,0.002795303240418434,0.8333379363608644,0.000141533210852608,1,0.7054758001474898,low_<0.90,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|low_<0.90|low_<0.00025,0.026493711770387,0.011650481457085644,0.014843230313301356
140,820140,success,True,False,False,23,154.7244188797829,0.0033952259023966175,0.008536624550109506,0.0033952259023966175,0.007285522779387876,aligned_<0.005,aligned_<0.005,0.0028678112987266936,0.0060647597791280315,0.0019182353280484676,0.0037332316860556602,0.0045656198635697365,1.0210904211694851,0.0002462537385714489,1,0.8781007732591273,mid_0.90_1.10,low_<0.00025,delay_1,high_>=0.85,delay_1|high_>=0.85|mid_0.90_1.10|low_<0.00025,0.027089109638101364,0.012361372081854389,0.014727737556246975
141,820141,success,True,False,False,26,157.37918493732525,0.0031890211141777118,0.00751327589914863,0.0031890211141777118,0.0035799341999854795,aligned_<0.005,aligned_<0.005,0.0027794322858636198,0.006033570213574471,0.004203587770462036,-0.0025804394390434027,0.004501938819885254,0.9608046923173387,0.0006126761107571645,1,0.6132793328266228,mid_0.90_1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|high_>=0.00055,0.025895489287006437,0.01151207570666486,0.014383413580341576
142,820142,success,True,False,False,26,159.4763803427474,0.004266353553871235,0.007655561338573924,0.002376795366796381,0.007655561338573924,aligned_<0.005,aligned_<0.005,0.003003702087041277,0.00529947020005483,0.004174359142780304,0.0015901662409305573,0.004354906268417835,1.1421585455400072,0.0005717119168741623,1,0.9848692939463024,high_>1.10,high_>=0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|high_>1.10|high_>=0.00055,0.026546202513923055,0.011661363234064345,0.01488483927985871
143,820143,collision,False,True,False,10,-299.8865128296354,0.023383173093677902,0.00947904041278469,0.011154574423638042,0.00947904041278469,off_0.015_0.030,near_0.005_0.015,0.00042134702671319245,0.006362867934121499,0.004998338408768177,0.00391351617872715,0.004990271292626858,0.8625822538786748,5.637993686543901e-05,2,0.622384727565561,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.028291040283654638,0.01183633391097193,0.016454706372682707
144,820144,success,True,False,False,10,139.87141132044633,0.0032422384079144797,0.004656656080669674,0.0032422384079144797,0.004656656080669674,aligned_<0.005,aligned_<0.005,-0.0010280644753947854,0.005294115233503409,0.0017479928210377693,0.0012117228470742702,0.0017576743848621845,0.9407170485635961,0.00010086119359218584,0,0.9186539754161566,mid_0.90_1.10,low_<0.00025,delay_0,high_>=0.85,delay_0|high_>=0.85|mid_0.90_1.10|low_<0.00025,0.025801990101180956,0.011673614439967504,0.014128375661213452
145,820145,collision,False,True,False,6,-293.6968076576145,0.03897699087959571,0.049496128046433774,0.03897699087959571,0.049496128046433774,far_>=0.030,far_>=0.030,0.00287905513929824,0.006341352045504282,-0.004993971902877092,0.002550780773162842,0.0034281956031918526,0.9565132432621278,0.00012138820824113932,2,0.5878383127002055,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.028736057217249613,0.012020836747236892,0.01671522047001272
146,820146,success,True,False,False,20,151.3786070051326,0.0049984139685449805,0.008051976344399803,0.0049984139685449805,0.005681298645549893,aligned_<0.005,aligned_<0.005,0.002960466640070081,0.005367662663965659,-0.0005171508528292179,-0.0032590306363999844,0.003852449357509613,0.9024209430765583,0.00020903795624515118,1,0.9859512028247002,mid_0.90_1.10,low_<0.00025,delay_1,high_>=0.85,delay_1|high_>=0.85|mid_0.90_1.10|low_<0.00025,0.025954622256498874,0.012086426726681095,0.01386819552981778
147,820147,success,True,False,False,33,172.55658408906885,0.004911281572045856,0.008191881719267768,0.004911281572045856,0.006576234939253411,aligned_<0.005,aligned_<0.005,0.0037137103041238856,0.0051387784151626726,0.004728994332253933,-0.0019461598712950945,0.004682930186390877,0.8524460198889059,0.00028685595589783103,2,0.9401514768389756,low_<0.90,mid_0.00025_0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|mid_0.00025_0.00055,0.027757107238425133,0.012270230701256503,0.015486876537168631
148,820148,collision,False,True,False,7,-289.3084266830672,0.03677144954302136,0.049148824941139035,0.03677144954302136,0.049148824941139035,far_>=0.030,far_>=0.030,0.003951170880879674,0.0057398497689810845,-0.004999722819775343,-0.0010352428071200848,0.004212108440697193,0.9934517284327677,3.3662005844914854e-05,2,0.9006180991112025,mid_0.90_1.10,low_<0.00025,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|low_<0.00025,0.02786936687357701,0.011670143227019612,0.016199223646557397
149,820149,success,True,False,False,34,167.44496128220175,0.0020574825094235964,0.009658799355602765,0.0020574825094235964,0.007812558459914465,aligned_<0.005,aligned_<0.005,0.003398834022364634,0.005736528408100603,0.004642528481781483,-0.0022230129688978195,0.0042347414419054985,1.1873542837319353,0.0007845494381817512,1,0.8072979503774704,high_>1.10,high_>=0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|high_>=0.00055,0.02854640484084265,0.011985146842954124,0.016561257997888525
150,820150,success,True,False,False,31,149.86656158973415,0.0047827428915898605,0.008630356987264998,0.003212636691038548,0.007353837168332045,aligned_<0.005,aligned_<0.005,0.0026307346659802623,0.005629791259187326,0.004489420913159847,0.0011580158025026321,0.004273030906915665,0.9284518953088021,0.00021738855554490275,1,0.9763757410148965,mid_0.90_1.10,low_<0.00025,delay_1,high_>=0.85,delay_1|high_>=0.85|mid_0.90_1.10|low_<0.00025,0.026493471906948604,0.01247057264356194,0.014022899263386663
151,820151,collision,False,True,False,47,-349.42501985412935,0.02017473625054324,0.009481958184098027,0.006336748290209994,0.004815378552442295,off_0.015_0.030,near_0.005_0.015,-0.0030332059906597467,0.004839005871913503,0.004523000679910183,0.000912603922188282,-0.003464311361312866,1.1971851204480228,0.00013821643616496353,0,0.8503881815066106,high_>1.10,low_<0.00025,delay_0,high_>=0.85,delay_0|high_>=0.85|high_>1.10|low_<0.00025,0.02614501094560459,0.011634455073836642,0.014510555871767949
152,820152,collision,False,True,False,11,-315.55857417555484,0.0927098882749444,0.00598700742671987,0.051668718553614164,0.00598700742671987,far_>=0.030,far_>=0.030,1.4881793917580085e-05,0.004796472983672813,0.0035706665366888046,-0.0018474545795470476,-0.0046841055154800415,0.9651819969378462,0.0007711600398657482,0,0.9557977293116551,mid_0.90_1.10,high_>=0.00055,delay_0,high_>=0.85,delay_0|high_>=0.85|mid_0.90_1.10|high_>=0.00055,0.02508663190254481,0.012416445816031891,0.01267018608651292
153,820153,collision,False,True,False,6,-293.6290650367935,0.03427794359021049,0.04951738042590759,0.03427794359021049,0.04951738042590759,far_>=0.030,far_>=0.030,0.0028626324298481145,0.005214545740550748,0.004895882681012154,0.003693990409374237,0.004691991955041885,1.1001211537226436,0.00015071510418919793,2,0.9363463909009215,high_>1.10,low_<0.00025,delay_2,high_>=0.85,delay_2|high_>=0.85|high_>1.10|low_<0.00025,0.027358122631827006,0.011582043292541368,0.01577607933928564
154,820154,success,True,False,False,21,151.5956807586724,0.003668418053403173,0.008016663518898182,0.003668418053403173,0.007951005262209931,aligned_<0.005,aligned_<0.005,0.003675968275361118,0.006529941083715245,0.004377910867333412,0.004533398896455765,0.004405461251735687,0.8109983831743581,0.0005741562240307391,1,0.8709173850092873,low_<0.90,high_>=0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|low_<0.90|high_>=0.00055,0.026695094700041295,0.012044109011971406,0.01465098568806989
155,820155,collision,False,True,False,5,-299.43035417077607,0.025796745769086433,0.04695549074591365,0.01826897273286467,0.04695549074591365,off_0.015_0.030,off_0.015_0.030,-0.0019419062417000532,0.006353101505734271,0.004902842454612255,-0.00488134752959013,1.5031546354293823e-06,1.1217021630586579,0.00024970536501302043,1,0.881824487491527,high_>1.10,low_<0.00025,delay_1,high_>=0.85,delay_1|high_>=0.85|high_>1.10|low_<0.00025,0.027865711134520008,0.011815193541189737,0.01605051759333027
156,820156,collision,False,True,False,21,-265.80358318637684,0.021451318167262482,0.009381209679741875,0.013758077213858516,0.009381209679741875,off_0.015_0.030,near_0.005_0.015,0.004506574899312996,0.006707325698142934,0.004996174015104771,0.004954678006470203,0.00499282032251358,0.8523037253892087,4.241453759363658e-05,2,0.6635753516723534,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.028770591467068812,0.012467004015944092,0.016303587451124722
157,820157,success,True,False,False,13,126.0138579957541,0.004204747810283512,0.00802121156314095,0.004204747810283512,0.005653593693227488,aligned_<0.005,aligned_<0.005,-1.753897119600039e-05,0.00573352061062027,-0.003932808060199022,-0.003868433414027095,0.0037020202726125717,0.8237632823674741,0.00016437219014469928,2,0.7433126213273391,low_<0.90,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|low_<0.90|low_<0.00025,0.02773782395996348,0.012069490735603618,0.01566833322435986
158,820158,collision,False,True,False,6,-296.0314342878687,0.05821397508400364,0.04922395252041745,0.05821397508400364,0.04922395252041745,far_>=0.030,far_>=0.030,0.003194608415166537,0.0055974463691720495,-0.004997812211513519,0.003933899104595184,0.004440930671989918,1.0108494717352285,0.000268511563523165,2,0.6061072283144521,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,0.02622483370194189,0.01205650473306344,0.014168328968878449
159,820159,success,True,False,False,16,150.23001536410663,0.004907614148824488,0.00831826601882002,0.004907614148824488,0.006790600953325843,aligned_<0.005,aligned_<0.005,0.0023703970946371555,0.006103697796393864,0.004907861351966858,0.0014065764844417572,0.0046054283156991005,1.1908442760773346,0.0006157310981392124,0,0.6226321986574779,high_>1.10,high_>=0.00055,delay_0,low_<0.70,delay_0|low_<0.70|high_>1.10|high_>=0.00055,0.02720836668068496,0.012388508157510384,0.014819858523174577
160,820160,success,True,False,False,19,142.69004141272634,0.0033010587012473067,0.004978467225603578,0.0033010587012473067,0.004978467225603578,aligned_<0.005,aligned_<0.005,0.0021708775189166005,0.0058987868483603096,-0.004372163210064173,-0.0015740618109703064,0.004265328869223595,1.1269942510031634,0.0005839444922767302,1,0.778456096781023,high_>1.10,high_>=0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|high_>=0.00055,0.027202055068191608,0.011730182914624188,0.01547187215356742
161,820161,success,True,False,False,11,123.5663756837702,0.004513141756844566,0.005350285140954036,0.003686443352685734,0.005350285140954036,aligned_<0.005,aligned_<0.005,-0.0008882688231427561,0.00461660981986483,-0.003255941206589341,0.0023803249932825565,0.002788345795124769,0.9949034770892011,1.1655101391405865e-05,1,0.8290497046806491,mid_0.90_1.10,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,0.02662409372841744,0.011670348326593529,0.01495374540182391
162,820162,collision,False,True,False,6,-298.95858258969014,0.029017150439379386,0.04819228309283974,0.01644827905686313,0.04819228309283974,off_0.015_0.030,off_0.015_0.030,0.0012610044019917648,0.006569507567802631,0.004941631108522415,-0.0049078878946602345,0.0012684487737715244,1.0374983141955112,0.0004916701707481201,2,0.9484703741608438,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|mid_0.00025_0.00055,0.02658666958417277,0.011753441175549304,0.014833228408623465
163,820163,success,True,False,False,18,145.9215957463423,0.0026579349283422458,0.008951643587550628,0.0026579349283422458,0.008951643587550628,aligned_<0.005,aligned_<0.005,0.0026998200660778415,0.005073385145091086,0.004406099207699299,-0.0004706582985818386,0.0025486228987574577,1.016289898997211,0.0004052641284706365,1,0.8329238321973419,mid_0.90_1.10,mid_0.00025_0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|mid_0.90_1.10|mid_0.00025_0.00055,0.028507196451670526,0.012124223218014669,0.016382973233655857
164,820164,collision,False,True,False,11,-283.41534113500103,0.023675824017184394,0.04776468436698167,0.012079940410772663,0.04776468436698167,off_0.015_0.030,near_0.005_0.015,0.0036866747435520997,0.006526980701149626,0.004999862983822823,-0.004613492172211409,0.004396010190248489,1.0528369294770275,0.00018976055214214567,1,0.6327937038670247,mid_0.90_1.10,low_<0.00025,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02574250251642839,0.011726000222560247,0.014016502293868143
165,820165,success,True,False,False,14,128.82017373520438,0.003676443812603628,0.007799110031943335,0.003676443812603628,0.00671575292854687,aligned_<0.005,aligned_<0.005,0.0013401901648779,0.006300705331019248,0.003981698304414749,0.0035042334347963333,0.004614206030964851,1.0644674487060042,0.0002976734748763231,2,0.6483803929520364,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,0.028865651182588763,0.011708541497882993,0.017157109684705768
166,820166,success,True,False,False,34,161.76577280046197,0.0042142255595736975,0.007719663894933615,0.0042142255595736975,0.006557495384343914,aligned_<0.005,aligned_<0.005,0.0033594027627259493,0.005158216792308838,-0.0039520710706710815,-4.286551848053932e-05,0.004539158195257187,1.0384133217783778,0.0003387831106813144,2,0.6187914593644753,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,0.025797309933361576,0.011716502962728848,0.014080806970632728
167,820167,collision,False,True,False,7,-297.817457784602,0.04942646276220223,0.04852318592934346,0.04340017322879826,0.04852318592934346,far_>=0.030,far_>=0.030,0.004438925534486771,0.005119023066021025,0.004996726289391518,0.001219435129314661,0.004998518154025078,0.8224050363053413,0.0007441543686263552,2,0.6732400921405706,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,0.025691423834425083,0.011500228390018092,0.01419119544440699
168,820168,success,True,False,False,20,141.1323791008214,0.004361755313619809,0.007702262966270079,0.0022706963883650892,0.003908268277537985,aligned_<0.005,aligned_<0.005,-9.862682782113552e-05,0.0030676240976548453,0.0008906400762498379,-0.0005328557454049587,0.002875283360481262,1.1157498798846117,0.0003031050486205816,0,0.8220003284825254,high_>1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,0.02878063771363352,0.011708138034837539,0.017072499678795983
169,820169,success,True,False,False,8,129.79961381860429,0.001889472856633587,0.0048239833774063046,0.000821871050004206,0.0048239833774063046,aligned_<0.005,aligned_<0.005,-0.0041254800744354725,0.005019744860629604,0.002334380056709051,0.0037923846393823624,-0.0025438161101192236,0.8186850133694645,1.0181700504752201e-07,0,0.6653497706868566,low_<0.90,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|low_<0.90|low_<0.00025,0.02837286996216768,0.012423976876309738,0.015948893085857944
170,820170,success,True,False,False,18,156.23974257761645,0.00213240844068971,0.007749021786352173,0.00213240844068971,0.00700093564932891,aligned_<0.005,aligned_<0.005,0.0028246512714152536,0.005948418003859168,0.003591674380004406,0.004064240492880344,0.0040480587631464005,0.9064737370342402,0.00016797054920091706,0,0.872152100038272,mid_0.90_1.10,low_<0.00025,delay_0,high_>=0.85,delay_0|high_>=0.85|mid_0.90_1.10|low_<0.00025,0.02749390664156076,0.011776603497576319,0.015717303143984444
171,820171,success,True,False,False,43,181.918316630422,0.004930962530019708,0.00794611738637152,0.004930962530019708,0.006945848429116164,aligned_<0.005,aligned_<0.005,0.0032392112148362535,0.0053367748708624835,0.003862566314637661,0.0011955006048083305,0.0033184606581926346,0.9316084442725915,0.0005868774787518459,2,0.7472837528096159,mid_0.90_1.10,high_>=0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,0.027574941457198437,0.012017892245897707,0.01555704921130073
172,820172,success,True,False,False,11,142.5880340295235,0.001864661470077611,0.009704168919769773,0.001864661470077611,0.009704168919769773,aligned_<0.005,aligned_<0.005,0.0002521613020111214,0.0057693999364191026,-0.0016452502459287643,0.00338665209710598,0.001219740603119135,1.1793541040687987,0.00021219390297532278,0,0.9307729821255235,high_>1.10,low_<0.00025,delay_0,high_>=0.85,delay_0|high_>=0.85|high_>1.10|low_<0.00025,0.025010022654399288,0.012277705882141728,0.01273231677225756
173,820173,success,True,False,False,35,172.55339292026372,0.0033674185274312316,0.007808881289089409,0.0033674185274312316,0.006843013575967061,aligned_<0.005,aligned_<0.005,0.0031815280805208854,0.0061657098510200835,-0.004421236924827099,-0.0038811340928077698,0.0007366673089563847,1.1022350920920292,0.00020813620312958356,1,0.5895300779939222,high_>1.10,low_<0.00025,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|low_<0.00025,0.026163676839969917,0.011826851640566868,0.014336825199403049
174,820174,success,True,False,False,21,155.3476122285574,0.004441159201023927,0.008479784082623953,0.004441159201023927,0.007166899602460974,aligned_<0.005,aligned_<0.005,0.0026717021218722777,0.004927404923103382,0.003370376303792,0.002155388705432415,0.004257933236658573,1.082451122714212,0.0001984745804923626,0,0.5973331925466921,mid_0.90_1.10,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|low_<0.00025,0.026671854493655698,0.01247357123307375,0.014198283260581947
175,820175,success,True,False,False,8,136.08919832776152,0.003337514060028998,0.005856982717806325,0.002999760017729971,0.005856982717806325,aligned_<0.005,aligned_<0.005,-0.0017690075910650194,0.00581881550706802,0.004441414028406143,-0.001835779519751668,0.0027534877881407738,1.18485081558192,0.00015976296891766895,0,0.901307884827057,high_>1.10,low_<0.00025,delay_0,high_>=0.85,delay_0|high_>=0.85|high_>1.10|low_<0.00025,0.026632928997664566,0.011629970148275,0.015002958849389566
176,820176,success,True,False,False,62,223.9601536062704,0.0013183330289283219,0.007664069303946031,0.0013183330289283219,0.006998002501419354,aligned_<0.005,aligned_<0.005,0.0038042522050560483,0.005683778499533438,-0.00010726228356361389,0.004640018567442894,0.004455829970538616,1.1945201186028758,0.0005397613668136756,1,0.6318593735356958,high_>1.10,mid_0.00025_0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|mid_0.00025_0.00055,0.027889153260036863,0.011644673894615574,0.01624447936542129
177,820177,success,True,False,False,20,138.0604501565126,0.004004944936494479,0.0076152171420430514,0.0009938302277063189,0.006573070579851126,aligned_<0.005,aligned_<0.005,0.0025060412706807257,0.0054102343888389436,0.0021227127872407436,0.0034407470375299454,0.004024692811071873,0.9077710615709037,4.604032393743474e-05,2,0.7839782556827134,mid_0.90_1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,0.02575100659912243,0.011709748199550953,0.014041258399571476
178,820178,collision,False,True,False,7,-291.5428930041346,0.03244043145846756,0.04813987803206399,0.03244043145846756,0.04813987803206399,far_>=0.030,far_>=0.030,0.0025223916662590845,0.00534351848878302,-0.004999542608857155,-0.0015443188603967428,0.002334926277399063,0.8544873761668265,0.00028339674693991573,2,0.8114534326059162,low_<0.90,mid_0.00025_0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|low_<0.90|mid_0.00025_0.00055,0.02503486920863562,0.01160951462464577,0.01342535458398985
179,820179,success,True,False,False,15,131.97499568461234,0.003684341083163279,0.008465404985332214,0.003684341083163279,0.008465404985332214,aligned_<0.005,aligned_<0.005,0.002574515761807561,0.00544537210435046,0.0037583215162158012,-0.002555682323873043,0.003541233018040657,1.128399937044347,0.0007232612153222254,1,0.6643642037727814,high_>1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|high_>=0.00055,0.02668803566897585,0.01219399834181529,0.014494037327160559
