episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
144,150144,success,True,False,False,23,152.97259295582063,0.004277611571798145,0.008076605004483262,0.9145055075099866,0.0006804453005097174,2,0.7623368999072393,mid_0.90_1.10,high_>=0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,1.7305594670849236,1.6330868541051162,1.6152185838806379,1.3065412462688557
145,150145,success,True,False,False,12,145.01797011578404,0.004369035968124136,0.008131942130172098,0.9791026618162534,0.00047550544936903263,0,0.9242792317376947,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,high_>=0.85,delay_0|high_>=0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.5770840543723184,1.5747758900612452,1.4139078593148773,1.3585740289387147
146,150146,success,True,False,False,24,160.79265612572473,0.0024426549016350763,0.007925148096321721,1.1760648730155658,0.0007062266112518739,1,0.9496153819908242,high_>1.10,high_>=0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|high_>1.10|high_>=0.00055,1.7301638957922256,1.7320507688545248,1.4915733762390433,1.4951488915840356
147,150147,success,True,False,False,22,150.09058023209116,0.0036231315533861437,0.007871064485849066,1.0752395053890664,0.0005714909259022597,1,0.7041444194346278,mid_0.90_1.10,high_>=0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,1.6916031087517418,1.7028943376161052,1.3829986432801862,1.2969508615562004
148,150148,success,True,False,False,27,167.6298343076619,0.00367046422144289,0.008273407478612715,1.164106232834669,0.0002965841726860852,1,0.6960876122752142,high_>1.10,mid_0.00025_0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|mid_0.00025_0.00055,1.727650469638605,1.7320507688545248,1.5497574693187572,1.5066387911426702
149,150149,success,True,False,False,13,141.88718164075988,0.004908446634456312,0.0077972153291819835,1.0137671291015382,0.0004289216370828474,0,0.6581807194271363,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.3308002085895458,1.338171495730125,1.154889709535026,1.0745692334465076
150,150150,success,True,False,False,26,163.17405981693318,0.004264770960558358,0.007996754583740273,1.1833586418687143,0.0003180180281115548,1,0.7906586265701555,high_>1.10,mid_0.00025_0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,1.7169603569504148,1.7320507688545248,1.488889449852467,1.4895384609821465
151,150151,success,True,False,False,24,153.65733237028292,0.0046284987328089385,0.007902656356558624,0.8828047994332424,0.00013059702782159156,1,0.6817383280232516,low_<0.90,low_<0.00025,delay_1,low_<0.70,delay_1|low_<0.70|low_<0.90|low_<0.00025,1.653448215051175,1.4131051925426683,1.3008663172046544,1.055808576116501
152,150152,success,True,False,False,28,154.0479267878675,0.0017572428746282403,0.008114682731066414,0.8297537118974271,0.00038930283252916595,2,0.6001690001375587,low_<0.90,mid_0.00025_0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|mid_0.00025_0.00055,1.7128622399819828,1.4928822039729175,1.461754842778992,1.0743751298196442
153,150153,success,True,False,False,17,158.11041197988197,0.004257843363322911,0.008124226114213151,1.1251384618622478,0.000143127862194431,0,0.738994393038392,high_>1.10,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|low_<0.00025,1.6803251018600416,1.7215061176123085,1.4198258475081835,1.4143022528449785
154,150154,collision,False,True,False,135,-24.107280297103728,0.03895919306081393,0.06986475408571047,0.8506346150204269,1.3438738650006066e-05,1,0.5744857652727853,low_<0.90,low_<0.00025,delay_1,low_<0.70,delay_1|low_<0.70|low_<0.90|low_<0.00025,1.7304147670489431,1.4741897871372849,1.4297868753564655,1.183459729433985
155,150155,success,True,False,False,11,146.16076460620275,0.004893991700556122,0.00753431819605388,0.9474084547487724,0.0002380606454670054,0,0.8421876910566483,mid_0.90_1.10,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.6516886171372245,1.6038780218838122,1.3899465481953281,1.301630367709305
156,150156,collision,False,True,False,6,-292.13044428012506,0.05512058329922406,0.048759575084901696,1.07505549069509,8.410891075687577e-05,2,0.7369339970157325,mid_0.90_1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.6479170801768792,1.4527749194212278,1.3536812413909285,0.793689516581258
